"x_wgs84"	"y_wgs84"	"x_l2e"	"y_l2e"	"MMTP_2007"	"MMTP_2008"	"MMTP_2009"	"MMTP_2010"	"MMTP_2011"	"MMTP_2012"	"MMTP_2013"	"MMTP_2014"	"MMTP_2015"	"MMTP_2016"	"MMTP_2017"
-5.29897	48.9786	41594.4	2469420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.03046	49.0154	61557.5	2471630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.76157	49.0517	81518.8	2473830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.49234	49.0872	101478	2476040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.22275	49.1222	121436	2478230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.95282	49.1565	141392	2480430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.68255	49.1901	161347	2482620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.41194	49.2231	181300	2484800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.14101	49.2554	201252	2486980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.86975	49.2871	221202	2489160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.59818	49.3181	241151	2491330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.3263	49.3485	261099	2493500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.05411	49.3782	281046	2495660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.23578	49.4634	340879	2502130	19.336	18.847	17.333	19.419	17.74	19.362	18.632	19.807	19.743	20.052	20.052
-0.96243	49.4905	360821	2504270	20.304	19.868	18.297	20.387	18.411	20.125	19.333	20.82	20.644	21.043	21.043
-0.688809	49.5169	380762	2506410	21.031	20.436	18.782	21.18	18.764	20.764	19.786	21.849	21.181	21.625	21.625
-0.41492	49.5427	400702	2508550	21.33	20.495	18.733	21.541	18.717	21.077	19.861	22.37	21.372	21.778	21.778
-0.140769	49.5678	420641	2510680	20.599	19.668	17.769	20.774	17.92	20.524	19.082	21.61	20.682	21.041	21.041
0.408292	49.616	460517	2514930	20.511	19.469	17.67	20.649	17.708	20.403	19.019	21.629	20.591	20.926	20.926
0.68319	49.639	480454	2517050	20.77	19.628	17.938	20.866	17.816	20.567	19.275	21.966	20.81	21.131	21.131
0.958325	49.6615	500390	2519160	21.196	19.952	18.321	21.236	18.045	20.862	19.602	22.405	21.133	21.454	21.454
1.78508	49.7247	560193	2525470	22.213	20.714	19.096	22.027	18.649	21.499	20.097	23.239	21.719	22.149	22.149
2.06109	49.7445	580126	2527570	22.571	21.068	19.436	22.445	19.035	21.993	20.402	23.569	21.96	22.501	22.501
2.61372	49.782	619990	2531740	23.088	21.463	19.876	22.703	19.371	22.218	20.798	24.014	22.37	22.976	22.976
3.16711	49.8167	659853	2535890	23.117	21.438	19.816	22.376	19.26	21.9	20.709	23.865	22.349	23.025	23.025
3.99849	49.8638	719644	2542090	23.165	21.45	19.395	21.494	18.722	21.245	20.446	23.191	22.37	23.208	23.208
4.83127	49.9049	779433	2548240	22.742	21.076	18.999	21.198	18.27	20.858	20.22	22.939	22.116	22.949	22.949
5.10914	49.9172	799362	2550280	22.449	20.792	18.76	21.039	18.032	20.661	20.046	22.793	21.892	22.707	22.707
5.38714	49.9288	819291	2552320	21.994	20.339	18.353	20.695	17.641	20.314	19.72	22.473	21.511	22.302	22.302
5.66526	49.9398	839220	2554350	21.689	20.026	18.096	20.457	17.428	20.139	19.559	22.282	21.281	22.036	22.036
5.94349	49.95	859150	2556370	21.098	19.636	17.624	19.896	17.041	19.755	19.261	21.719	20.876	21.71	21.71
6.22182	49.9596	879079	2558390	21.748	20.131	18.214	20.557	17.642	20.55	20.039	22.343	21.535	22.312	22.312
6.50026	49.9685	899009	2560410	21.922	20.371	18.452	20.783	17.744	20.719	20.142	22.412	21.724	22.531	22.531
6.77878	49.9768	918939	2562420	22.807	21.291	19.384	21.582	18.684	21.559	20.915	23.262	22.624	23.465	23.465
7.05739	49.9843	938868	2564420	22.711	21.058	19.321	21.235	18.572	21.424	20.79	23.125	22.457	23.288	23.288
7.33608	49.9912	958798	2566420	22.725	21.008	19.404	21.134	18.637	21.417	20.762	23.172	22.309	23.077	23.077
7.61484	49.9974	978728	2568420	22.992	21.389	19.804	21.432	19.072	21.821	21.047	23.663	22.568	23.239	23.239
7.89365	50.0029	998658	2570410	23.927	22.417	20.786	22.263	19.967	22.641	21.862	24.632	23.575	24.142	24.142
8.17253	50.0077	1018590	2572390	24.51	23.058	21.314	22.735	20.475	23.165	22.488	25.229	24.273	24.762	24.762
8.45145	50.0118	1038520	2574370	24.86	23.365	21.556	22.996	20.604	23.469	22.817	25.442	24.71	25.142	25.142
8.73041	50.0153	1058450	2576350	24.945	23.312	21.497	22.949	20.573	23.437	22.714	25.253	24.653	25.06	25.06
9.00941	50.018	1078380	2578320	24.853	23.082	21.246	22.705	20.403	23.207	22.486	24.847	24.33	24.739	24.739
9.28843	50.0201	1098310	2580280	23.989	22.142	20.27	21.758	19.517	22.245	21.609	23.677	23.394	23.86	23.86
9.56747	50.0215	1118250	2582240	24.186	22.424	20.482	21.79	19.654	22.391	21.814	23.908	23.675	24.231	24.231
9.84652	50.0223	1138180	2584200	24.341	22.777	20.77	21.837	19.741	22.484	21.786	24.032	23.778	24.388	24.388
10.1256	50.0223	1158090	2586140	23.321	21.739	19.805	20.921	18.984	21.62	20.938	23.158	22.902	23.478	23.478
10.4046	50.0216	1178010	2588080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6837	50.0203	1197950	2590020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.9627	50.0183	1217880	2591960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.35437	49.1539	39443	2489240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.08518	49.191	59412.1	2491450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.81539	49.2274	79376	2493660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.54524	49.2631	99338.1	2495870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.27473	49.2982	119299	2498070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.00387	49.3326	139258	2500270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.73267	49.3664	159215	2502460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.46113	49.3995	179171	2504650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.18926	49.432	199126	2506830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.91706	49.4638	219079	2509010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.64454	49.4949	239031	2511190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.37171	49.5254	258982	2513360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.09856	49.5553	278932	2515530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.55137	49.613	318828	2519850	18.991	18.389	16.963	19.079	17.402	19.052	18.296	19.502	19.398	19.575	19.575
-1.27734	49.6408	338774	2522000	19.336	18.847	17.333	19.419	17.74	19.362	18.632	19.807	19.743	20.052	20.052
-1.00302	49.668	358719	2524150	19.948	19.568	18.046	20.004	18.269	19.837	19.138	20.31	20.393	20.752	20.752
-0.728426	49.6946	378664	2526290	20.304	19.868	18.297	20.387	18.411	20.125	19.333	20.82	20.644	21.043	21.043
-0.453557	49.7204	398607	2528430	20.599	19.668	17.769	20.774	17.92	20.524	19.082	21.61	20.682	21.041	21.041
-0.178423	49.7456	418550	2530560	20.411	19.498	17.58	20.559	17.765	20.369	18.883	21.404	20.49	20.862	20.862
0.0969698	49.7702	438492	2532690	20.257	19.367	17.428	20.383	17.651	20.245	18.719	21.227	20.332	20.719	20.719
0.372616	49.794	458433	2534820	20.394	19.372	17.564	20.526	17.632	20.31	18.911	21.5	20.483	20.827	20.827
0.648507	49.8172	478373	2536940	20.252	19.192	17.572	20.325	17.598	20.191	18.927	21.447	20.434	20.8	20.8
0.924639	49.8397	498312	2539050	19.941	18.883	17.445	19.95	17.514	19.958	18.78	21.154	20.249	20.668	20.668
1.201	49.8616	518250	2541160	20.331	19.17	17.72	20.334	17.672	20.249	18.974	21.505	20.463	20.906	20.906
1.47759	49.8828	538188	2543270	21.026	19.739	18.188	21.043	18	20.806	19.331	22.133	20.853	21.328	21.328
2.30866	49.9423	597998	2549560	22.916	21.348	19.736	22.686	19.282	22.215	20.68	23.887	22.236	22.811	22.811
3.14151	49.9957	657804	2555800	22.967	21.282	19.461	21.887	18.933	21.696	20.613	23.478	22.162	22.922	22.922
3.41949	50.0121	677738	2557870	22.972	21.292	19.288	21.502	18.726	21.373	20.427	23.156	22.136	22.954	22.954
4.25445	50.0574	737540	2564060	22.789	21.213	18.796	20.666	18.128	20.675	20.045	22.444	22.044	22.989	22.989
4.53307	50.0711	757473	2566110	22.737	21.219	18.824	20.765	18.133	20.707	20.106	22.539	22.073	23.017	23.017
4.81184	50.0842	777407	2568160	22.708	21.248	18.928	20.99	18.225	20.828	20.239	22.744	22.137	23.068	23.068
5.09075	50.0965	797340	2570200	22.402	20.979	18.734	20.902	18.029	20.657	20.081	22.637	21.914	22.836	22.836
5.36979	50.1082	817273	2572240	21.759	20.343	18.151	20.382	17.458	20.111	19.555	22.112	21.342	22.269	22.269
5.64894	50.1192	837206	2574270	21.316	19.907	17.791	20.046	17.139	19.813	19.289	21.803	21.001	21.905	21.905
5.92822	50.1295	857140	2576300	21.098	19.636	17.624	19.896	17.041	19.755	19.261	21.719	20.876	21.71	21.71
6.20759	50.1392	877073	2578320	21.317	19.8	17.868	20.156	17.339	20.116	19.636	22.032	21.161	21.937	21.937
6.48707	50.1481	897007	2580340	21.748	20.131	18.214	20.557	17.642	20.55	20.039	22.343	21.535	22.312	22.312
6.76664	50.1564	916941	2582350	22.807	21.291	19.384	21.582	18.684	21.559	20.915	23.262	22.624	23.465	23.465
7.0463	50.164	936875	2584350	22.352	20.797	19.048	20.949	18.302	21.203	20.514	23.02	22.196	23.015	23.015
7.32604	50.1709	956809	2586360	23.204	21.614	19.904	21.719	19.203	22.067	21.348	23.888	22.971	23.742	23.742
7.60584	50.1771	976743	2588350	23.022	21.518	19.737	21.43	18.943	21.716	21.003	23.676	22.685	23.331	23.331
7.88571	50.1826	996677	2590340	23.429	21.965	20.006	21.582	19.1	21.793	21.111	23.899	22.992	23.561	23.561
8.16563	50.1874	1016610	2592330	23.618	22.208	20.264	21.863	19.261	22.086	21.407	24.109	23.273	23.86	23.86
8.44561	50.1916	1036550	2594310	24.115	22.739	20.867	22.486	19.864	22.791	22.044	24.637	23.822	24.382	24.382
8.72562	50.1951	1056480	2596280	25.092	23.666	21.792	23.334	20.864	23.69	22.824	25.416	24.637	25.174	25.174
9.00567	50.1978	1076420	2598260	24.639	23.07	21.242	22.646	20.339	23.081	22.289	24.802	24.223	24.681	24.681
9.28574	50.1999	1096350	2600220	23.483	21.803	20.003	21.396	19.211	21.847	21.179	23.491	22.999	23.454	23.454
9.56584	50.2014	1116290	2602180	23.579	21.927	20.083	21.347	19.279	21.882	21.267	23.557	23.027	23.549	23.549
9.84594	50.2021	1136230	2604140	24.341	22.777	20.77	21.837	19.741	22.484	21.786	24.032	23.778	24.388	24.388
10.126	50.2021	1156150	2606080	23.321	21.739	19.805	20.921	18.984	21.62	20.938	23.158	22.902	23.478	23.478
10.4062	50.2015	1176070	2608020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6862	50.2001	1196010	2609960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.9663	50.1981	1215950	2611890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.41047	49.3294	37271.5	2509070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.1404	49.3665	57257.9	2511280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.86969	49.403	77224.5	2513500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.59862	49.4389	97189.5	2515710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.32718	49.4741	117153	2517910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.05539	49.5087	137115	2520110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.78325	49.5426	157075	2522310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.51077	49.5759	177034	2524500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.23796	49.6085	196992	2526690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.96481	49.6404	216948	2528870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.69133	49.6717	236903	2531050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.41754	49.7024	256858	2533220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.14343	49.7323	276810	2535390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.86902	49.7616	296762	2537560	18.991	18.389	16.963	19.079	17.402	19.052	18.296	19.502	19.398	19.575	19.575
-1.5943	49.7903	316713	2539720	19.167	18.634	17.15	19.249	17.575	19.217	18.477	19.665	19.567	19.834	19.834
-1.31929	49.8182	336663	2541870	19.174	18.667	17.155	19.25	17.584	19.238	18.503	19.685	19.559	19.876	19.876
-1.04399	49.8456	356611	2544020	19.486	19.027	17.511	19.558	17.864	19.479	18.758	19.934	19.899	20.226	20.226
-0.76841	49.8722	376559	2546170	19.948	19.568	18.046	20.004	18.269	19.837	19.138	20.31	20.393	20.752	20.752
-0.492553	49.8982	396506	2548310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.216427	49.9235	416452	2550450	20.599	19.668	17.769	20.774	17.92	20.524	19.082	21.61	20.682	21.041	21.041
0.0599618	49.9481	436398	2552580	20.411	19.498	17.58	20.559	17.765	20.369	18.883	21.404	20.49	20.862	20.862
0.336607	49.9721	456342	2554710	20.301	19.31	17.522	20.411	17.627	20.249	18.852	21.391	20.417	20.782	20.782
0.613501	49.9954	476286	2556830	20.11	19.064	17.491	20.165	17.556	20.088	18.835	21.292	20.338	20.727	20.727
0.890639	50.018	496229	2558950	19.851	18.809	17.384	19.858	17.479	19.895	18.722	21.066	20.187	20.613	20.613
1.16801	50.0399	516171	2561060	20.245	19.098	17.661	20.25	17.637	20.19	18.92	21.421	20.405	20.854	20.854
2.00148	50.1017	575994	2567370	22.229	20.777	19.134	22.279	18.809	21.965	20.169	23.246	21.653	22.25	22.25
2.27973	50.121	595934	2569460	22.284	20.756	19.145	22.156	18.755	21.828	20.206	23.285	21.654	22.267	22.267
2.83683	50.1574	635812	2573640	22.61	20.963	19.314	22.015	18.826	21.708	20.411	23.443	21.868	22.548	22.548
3.11567	50.1746	655751	2575710	22.967	21.282	19.461	21.887	18.933	21.696	20.613	23.478	22.162	22.922	22.922
3.39469	50.1911	675689	2577790	22.972	21.292	19.288	21.502	18.726	21.373	20.427	23.156	22.136	22.954	22.954
3.67388	50.2069	695627	2579860	22.999	21.338	19.073	21.031	18.476	21.05	20.272	22.767	22.149	23.048	23.048
4.23275	50.2366	735503	2583980	23.156	21.701	19.033	20.64	18.383	20.939	20.412	22.519	22.476	23.471	23.471
4.51242	50.2504	755440	2586030	22.94	21.597	19.067	20.888	18.385	21.016	20.46	22.727	22.403	23.367	23.367
4.79223	50.2635	775377	2588080	22.765	21.513	19.07	21.047	18.38	21.032	20.472	22.829	22.321	23.283	23.283
5.07219	50.2759	795315	2590130	22.326	21.168	18.827	20.929	18.151	20.778	20.238	22.634	21.992	22.96	22.96
5.35227	50.2876	815252	2592160	22.058	20.935	18.715	20.899	18.06	20.666	20.146	22.577	21.824	22.776	22.776
5.63248	50.2987	835190	2594200	21.507	20.396	18.307	20.504	17.686	20.276	19.811	22.199	21.41	22.333	22.333
5.9128	50.309	855127	2596230	20.813	19.648	17.698	19.855	17.12	19.712	19.326	21.614	20.852	21.729	21.729
6.19323	50.3187	875065	2598250	20.409	19.179	17.332	19.475	16.788	19.406	19.079	21.278	20.54	21.357	21.357
6.47376	50.3277	895003	2600270	20.291	19.002	17.198	19.366	16.631	19.305	18.961	21.143	20.426	21.21	21.21
6.75439	50.336	914940	2602280	20.882	19.524	17.682	19.837	17.018	19.839	19.316	21.649	20.904	21.706	21.706
7.0351	50.3436	934879	2604290	21.731	20.267	18.425	20.475	17.683	20.583	19.94	22.41	21.627	22.452	22.452
7.3159	50.3505	954817	2606290	22.352	20.797	19.048	20.949	18.302	21.203	20.514	23.02	22.196	23.015	23.015
7.59676	50.3568	974755	2608290	23.022	21.518	19.737	21.43	18.943	21.716	21.003	23.676	22.685	23.331	23.331
7.87769	50.3623	994694	2610280	23.12	21.721	19.544	21.323	18.629	21.446	20.722	23.554	22.557	23.152	23.152
8.15867	50.3672	1014630	2612270	23.155	21.781	19.642	21.435	18.687	21.554	20.822	23.598	22.551	23.211	23.211
8.43971	50.3714	1034570	2614250	23.474	22.207	20.166	21.882	19.215	22.053	21.287	23.988	22.889	23.579	23.579
8.72078	50.3749	1054510	2616220	24.235	22.994	20.962	22.546	20.024	22.643	21.907	24.559	23.565	24.237	24.237
9.00189	50.3776	1074450	2618200	23.56	22.187	20.306	21.803	19.364	21.938	21.222	23.815	23.04	23.603	23.603
9.28303	50.3797	1094390	2620160	22.624	21.179	19.461	20.912	18.703	21.194	20.501	23.096	22.185	22.671	22.671
9.56419	50.3812	1114330	2622120	22.581	21.124	19.438	20.784	18.796	21.19	20.514	23.039	22.091	22.562	22.562
9.84536	50.3819	1134270	2624080	20.957	19.528	17.655	18.816	17.189	19.557	18.846	21.055	20.631	21.095	21.095
10.1265	50.3819	1154200	2626020	22.414	20.982	19.023	20.141	18.32	20.834	20.161	22.41	21.956	22.484	22.484
10.4077	50.3813	1174120	2627960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6889	50.3799	1194070	2629900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.97	50.3779	1214010	2631840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.46732	49.5047	35090.1	2528890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.19612	49.542	55095	2531110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.92449	49.5786	75064.4	2533330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.65248	49.6147	95032.3	2535540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.38011	49.65	114999	2537750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.10738	49.6847	134964	2539950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.8343	49.7188	154927	2542150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.56087	49.7522	174889	2544350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.2871	49.785	194850	2546540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.01299	49.817	214810	2548730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.73855	49.8485	234768	2550910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.46379	49.8792	254726	2553090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.18871	49.9093	274682	2555260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.91332	49.9388	294637	2557430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.63762	49.9675	314591	2559590	19.174	18.667	17.155	19.25	17.584	19.238	18.503	19.685	19.559	19.876	19.876
-1.36163	49.9956	334544	2561750	19.174	18.667	17.155	19.25	17.584	19.238	18.503	19.685	19.559	19.876	19.876
-1.08534	50.023	354497	2563900	19.174	18.667	17.155	19.25	17.584	19.238	18.503	19.685	19.559	19.876	19.876
-0.808765	50.0498	374448	2566050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.531912	50.0759	394399	2568200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.254785	50.1013	414349	2570340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.0226082	50.126	434298	2572470	20.257	19.367	17.428	20.383	17.651	20.245	18.719	21.227	20.332	20.719	20.719
0.300261	50.1501	454246	2574600	20.325	19.369	17.496	20.454	17.642	20.278	18.815	21.364	20.408	20.773	20.773
0.578167	50.1735	474193	2576730	20.301	19.31	17.522	20.411	17.627	20.249	18.852	21.391	20.417	20.782	20.782
0.85632	50.1962	494140	2578850	20.11	19.064	17.491	20.165	17.556	20.088	18.835	21.292	20.338	20.727	20.727
1.13471	50.2183	514086	2580960	20.245	19.098	17.661	20.25	17.637	20.19	18.92	21.421	20.405	20.854	20.854
1.41334	50.2396	534031	2583070	21.165	19.985	18.408	21.529	18.348	21.41	19.776	22.5	21.201	21.656	21.656
1.97126	50.2803	573921	2587280	21.414	20.074	18.519	21.576	18.296	21.429	19.773	22.571	21.157	21.707	21.707
2.53003	50.3183	613808	2591460	21.913	20.363	18.875	21.656	18.49	21.538	20.139	23.01	21.393	22.023	22.023
3.08959	50.3535	653694	2595630	23.047	21.338	19.543	21.922	19.017	21.893	20.87	23.614	22.272	23.046	23.046
3.64988	50.386	693578	2599780	23.236	21.625	19.027	20.603	18.449	21.003	20.395	22.462	22.383	23.371	23.371
3.93028	50.4012	713520	2601840	23.239	21.698	18.938	20.395	18.332	20.834	20.314	22.282	22.431	23.458	23.458
4.21085	50.4157	733462	2603900	23.156	21.701	19.033	20.64	18.383	20.939	20.412	22.519	22.476	23.471	23.471
4.49157	50.4296	753403	2605960	22.94	21.597	19.067	20.888	18.385	21.016	20.46	22.727	22.403	23.367	23.367
4.77244	50.4428	773345	2608010	22.765	21.513	19.07	21.047	18.38	21.032	20.472	22.829	22.321	23.283	23.283
5.05345	50.4552	793287	2610050	22.326	21.168	18.827	20.929	18.151	20.778	20.238	22.634	21.992	22.96	22.96
5.33459	50.467	813228	2612090	22.198	21.442	19.256	21.492	18.66	21.241	20.712	23.116	22.228	23.132	23.132
5.61585	50.4781	833170	2614130	21.83	21.083	19.082	21.315	18.502	21.058	20.59	22.981	22.029	22.886	22.886
5.89724	50.4885	853112	2616160	21.135	20.279	18.448	20.557	17.858	20.41	20.059	22.325	21.491	22.337	22.337
6.17873	50.4982	873054	2618180	20.393	19.44	17.757	19.734	17.157	19.68	19.445	21.583	20.868	21.704	21.704
6.46033	50.5073	892996	2620200	20.318	19.311	17.656	19.583	17.056	19.565	19.293	21.472	20.754	21.596	21.596
6.74202	50.5156	912938	2622220	21.775	20.636	18.849	20.788	18.156	20.857	20.409	22.882	21.972	22.827	22.827
7.0238	50.5233	932881	2624230	22.04	20.748	18.982	20.915	18.196	21.019	20.471	22.996	22.044	22.83	22.83
7.30566	50.5302	952823	2626230	22.694	21.331	19.584	21.57	18.779	21.716	21.092	23.633	22.668	23.404	23.404
7.58759	50.5365	972766	2628230	23.119	21.722	19.928	21.954	19.159	22.182	21.451	24.058	23.053	23.744	23.744
7.86959	50.5421	992709	2630220	22.849	21.48	19.572	21.457	18.703	21.644	20.89	23.639	22.602	23.212	23.212
8.15165	50.5469	1012650	2632210	23.12	21.721	19.544	21.323	18.629	21.446	20.722	23.554	22.557	23.152	23.152
8.43375	50.5511	1032600	2634190	23.474	22.207	20.166	21.882	19.215	22.053	21.287	23.988	22.889	23.579	23.579
8.7159	50.5546	1052540	2636170	24.235	22.994	20.962	22.546	20.024	22.643	21.907	24.559	23.565	24.237	24.237
8.99809	50.5574	1072480	2638140	22.571	21.335	19.283	20.956	18.569	21.048	20.356	22.922	21.948	22.579	22.579
9.28029	50.5595	1092430	2640110	22.193	21.009	19.097	20.689	18.598	21.064	20.338	22.877	21.932	22.532	22.532
9.56252	50.561	1112370	2642070	22.779	21.605	19.611	21.024	19.134	21.568	20.838	23.343	22.515	23.084	23.084
9.84476	50.5617	1132320	2644030	21.944	20.641	18.644	19.77	18.032	20.46	19.851	22.143	21.46	21.969	21.969
10.127	50.5617	1152250	2645970	21.9	20.628	18.677	19.846	18.123	20.525	19.88	22.193	21.403	21.845	21.845
10.4093	50.5611	1172180	2647910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.6915	50.5597	1192130	2649850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.9737	50.5577	1212070	2651790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.52454	49.6799	32910.4	2548720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.25235	49.7174	52923.1	2550950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.97978	49.7542	72895.6	2553170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-4.70684	49.7904	92866.5	2555380	18.213	17.691	16.759	18.594	16.698	17.897	17.267	18.762	18.903	18.564	18.564
-4.43353	49.8259	112836	2557590	18.216	17.663	16.683	18.557	16.628	17.912	17.333	18.823	18.887	18.472	18.472
-4.15985	49.8608	132804	2559800	18.183	17.607	16.599	18.491	16.545	17.898	17.348	18.822	18.839	18.379	18.379
-3.88582	49.895	152771	2562000	18.183	17.607	16.599	18.491	16.545	17.898	17.348	18.822	18.839	18.379	18.379
-3.61143	49.9285	172736	2564200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.33669	49.9614	192701	2566400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.06162	49.9936	212664	2568590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.78621	50.0252	232626	2570770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.51047	50.0561	252586	2572950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-2.23441	50.0863	272546	2575130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.95803	50.1158	292505	2577300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.68135	50.1447	312463	2579470	19.174	18.667	17.155	19.25	17.584	19.238	18.503	19.685	19.559	19.876	19.876
-1.40436	50.1729	332420	2581630	19.174	18.667	17.155	19.25	17.584	19.238	18.503	19.685	19.559	19.876	19.876
-1.12707	50.2005	352375	2583780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.849498	50.2274	372331	2585940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.571639	50.2536	392285	2588080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.293502	50.2791	412239	2590230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.0150954	50.3039	432191	2592360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.263575	50.3281	452144	2594500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
